NM_000015	NAT2
NM_024546	RNF219
NM_001033952,NM_001741	CALCA
NM_001033953	CALCA
NM_001082538	TCTN1
NM_001173976	TCTN1
NM_001319680	TCTN1
NM_024549	TCTN1
NM_001082537	TCTN1
NM_001173975	TCTN1
NM_001319681	TCTN1
NM_001319682	TCTN1
NM_024552	CERS4
NM_024557	RIC3
NM_001346694	RIC3
NM_001206671	RIC3
NM_001346691	RIC3
NM_001346693	RIC3
NM_001135109	RIC3
NM_001346692	RIC3
NM_001346690	RIC3
NM_001206672	RIC3
NM_018527	NAA16
NM_001110798	NAA16
NM_024561	NAA16
NM_024562	TANGO6
NM_001308173	CCNJL
NM_024565	CCNJL
NM_001324389,NM_001324390	HMBOX1
NM_001324386	HMBOX1
NM_001330498	HMBOX1
NM_001324391,NM_001324392	HMBOX1
NM_001324385	HMBOX1
NM_001135726,NM_001324382,NM_024567	HMBOX1
NM_001324393,NM_001324394	HMBOX1
NM_001324395	HMBOX1
NM_001324387,NM_001324388	HMBOX1
NM_001324383,NM_001324384	HMBOX1
NM_024570	RNASEH2B
NM_001142279	RNASEH2B
NM_024571	SNRNP25
NM_001253826	GALNT14
NM_001253827,NM_001329096	GALNT14
NM_024572	GALNT14
NM_001329097	GALNT14
NM_001329095	GALNT14
NM_024574	NDNF
NM_024575	TNFAIP8L2
NM_024577	SH3TC2
NM_024578	OCEL1
NM_001322845,NM_024580	EFL1
NM_001040610	EFL1
NM_001322844	EFL1
NM_024581	FAM184A
NM_001100411	FAM184A
NM_001288576	FAM184A
NM_024582	FAT4
NM_001291285	FAT4
NM_001291303	FAT4
NM_024583	SCRN3
NM_001193528	SCRN3
NM_024584	CCDC121
NM_001142683	CCDC121
NM_001304272	ARMC7
NM_001304273	ARMC7
NM_001304271	ARMC7
NM_024585	ARMC7
NM_001300746	TMEM53
NM_001300748	TMEM53
NM_024587	TMEM53
NM_001300747	TMEM53
NM_001142964	C22orf46
NM_024593	EFCAB1
NM_001142857	EFCAB1
NM_024594	PANK3
NM_001173516	MAP7D3
NM_001173517	MAP7D3
NM_024597	MAP7D3
NM_001326606	AIMP2
NM_001326609,NM_001326610,NM_001326611	AIMP2
NM_006303	AIMP2
NM_001326607	AIMP2
NM_001204911	USB1
NM_001330568	USB1
NM_001195302	USB1
NM_001330569	USB1
NM_024598	USB1
NM_024599	RHBDF2
NM_001005498	RHBDF2
NM_001256541,NM_024600	TMEM204
NM_024602	HECTD3
NM_001302082,NM_001349793,NM_001349794	BEND5
NM_001349795	BEND5
NM_024603	BEND5
NM_001146076	RPAP3
NM_001146075	RPAP3
NM_024604	RPAP3
NM_001377	DYNC2H1
NM_001080463	DYNC2H1
NM_001201329,NM_024607	PPP1R3B
NM_001256552	NEIL1
NM_024608	NEIL1
NM_001320728	HSPBAP1
NM_024610	HSPBAP1
NM_001018089	ICE2
NM_001276385	ICE2
NM_024611	ICE2
NM_024613	PLEKHF2
NM_001178056	PARP8
NM_001331028	PARP8
NM_001178055,NM_024615	PARP8
NM_001185074	ZCCHC6
NM_001330718	ZCCHC6
NM_001185059,NM_024617	ZCCHC6
NM_001282143,NM_001282144,NM_001282358,NM_024618	NLRX1
NM_024619	FN3KRP
NM_024620	ZNF329
NM_001167915,NM_001167916	VEPH1
NM_001167912,NM_024621	VEPH1
NM_001167911	VEPH1
NM_001167917	VEPH1
NM_001322048	FASTKD1
NM_001281476	FASTKD1
NM_001322046,NM_024622	FASTKD1
NM_001322049	FASTKD1
NM_001304833	OGFOD2
NM_001304834,NM_001304835,NM_001304836,NM_001304837,NM_001304838	OGFOD2
NM_024623	OGFOD2
NM_001142286,NM_024624	SMC6
NM_001253850	VTCN1
NM_024626	VTCN1
NM_001253849	VTCN1
NM_024629	CENPU
NM_024631	MSANTD2
NM_001308027	MSANTD2
NM_001312919	MSANTD2
NM_001312920,NM_001312921	MSANTD2
NM_001205315,NM_024636	STEAP4
NM_001205316	STEAP4
NM_001256836	QTRT2
NM_001256835	QTRT2
NM_001256837	QTRT2
NM_024638	QTRT2
NM_001242797,NM_001242798,NM_001242799,NM_024639	ZNF322
NM_024640	YRDC
NM_024642	GALNT12
NM_001042430	ZC2HC1C
NM_001330191	ZC2HC1C
NM_024643	ZC2HC1C
NM_024644	RIOX1
NM_024646	ZYG11B
NM_000728	CALCB
NM_024648	OGFOD3
NM_175902	OGFOD3
NM_024650	C11orf80
NM_001302084	C11orf80
NM_024652	LRRK1
NM_024653	PRKRIP1
NM_024654	NOL9
NM_024656	COLGALT1
NM_024658	IPO4
NM_024659	GTDC1
NM_001284234	GTDC1
NM_001284238	GTDC1
NM_001284233	GTDC1
NM_001284235	GTDC1
NM_001006636,NM_001164629	GTDC1
NM_024660	IGFLR1
NM_001346004,NM_001346005	IGFLR1
NM_001346003	IGFLR1
NM_001346006	IGFLR1
NM_001256965,NM_001256966,NM_001256967,NM_001256968,NM_001256969	CCDC51
NM_001256964,NM_024661	CCDC51
NM_001204873	NPEPL1
NM_001204872	NPEPL1
NM_024663	NPEPL1
NM_001077447,NM_001287506,NM_001287508,NM_001287509,NM_001287510	PPCS
NM_001287507	PPCS
NM_001287511	PPCS
NM_024664	PPCS
NM_001321193,NM_001321194,NM_024665	TBL1XR1
NM_001321195	TBL1XR1
NM_024667	VPS37B
NM_024669	ANKRD55
NM_001193425,NM_024670	SUV39H2
NM_001193427	SUV39H2
NM_001193426	SUV39H2
NM_001193424	SUV39H2
NM_024671	ZNF768
NM_024672	THAP9
NM_001317776	THAP9
NM_030581	WDR59
NM_001324171	WDR59
NM_001324172	WDR59
NM_024674	LIN28A
NM_001162530	SH3D21
NM_024676	SH3D21
NM_001243251	NARS2
NM_024678	NARS2
NM_001256371,NM_001256372,NM_024680	E2F8
NM_001282684	KCTD17
NM_001282685	KCTD17
NM_024681	KCTD17
NM_001282686	KCTD17
NM_024683	TEFM
NM_024685	BBS10
NM_001350214,NM_024686	TTLL7
NM_001350215	TTLL7
NM_001199202	ZBBX
NM_024687	ZBBX
NM_001199201	ZBBX
NM_001321115	CCDC7
NM_001026383,NM_145023	CCDC7
NM_024689	CXorf36
NM_176819	CXorf36
NM_001098494	ZNF419
NM_001098492	ZNF419
NM_001098496	ZNF419
NM_001291744	ZNF419
NM_001291743	ZNF419
NM_001291745	ZNF419
NM_001098495	ZNF419
NM_024691	ZNF419
NM_001098491	ZNF419
NM_001098493	ZNF419
NM_001287528	CLIP4
NM_001287527,NM_024692	CLIP4
NM_024694	ADGB
NM_021819	LMAN1L
NM_002360	MAFK
NM_024697	ZNF385D
NM_001191060,NM_001191061,NM_024698	SLC25A22
NM_024700	SNIP1
NM_024701	ASB13
NM_024702	ZNF750
NM_001172668,NM_001172670,NM_024706	ZNF668
NM_001172669	ZNF668
NM_017412,NM_145866	FZD3
NM_001007269,NM_001007270,NM_001319054,NM_001319055,NM_024707	GEMIN7
NM_024709	C1orf115
NM_001136202	ISOC2
NM_024710	ISOC2
NM_001136201	ISOC2
NM_024712	ELMO3
NM_024713	KATNBL1
NM_024715	TXNDC15
NM_001350735	TXNDC15
NM_001297777	MCTP1
NM_024717	MCTP1
NM_001002796	MCTP1
NM_024721	ZFHX4
NM_001135706,NM_001321352,NM_001321353	ACBD4
NM_001135707	ACBD4
NM_001135705,NM_024722	ACBD4
NM_182924	MICALL2
NM_006980	MTERF1
NM_001301134,NM_001301135	MTERF1
NM_001318737	CCDC82
NM_001318736,NM_024725	CCDC82
NM_024727	LRRC31
NM_001277127	LRRC31
NM_001277128	LRRC31
NM_024729	MYH14
NM_001077186	MYH14
NM_001145809	MYH14
NM_001286201	RERGL
NM_024730	RERGL
NM_001303451	KLHL36
NM_024731	KLHL36
NM_024733	ZNF665
NM_024734	CLMN
NM_001201450	SEM1
NM_001201451,NM_001349701,NM_001349702	SEM1
NM_006304	SEM1
NM_001349698,NM_001349700	SEM1
NM_024738	C12orf49
NM_001077691	ALG9
NM_024740	ALG9
NM_001077692	ALG9
NM_001077690	ALG9
NM_024741	ZNF408
NM_001184751	ZNF408
NM_001288767	ARMC5
NM_024742	ARMC5
NM_001105247	ARMC5
NM_001301820	ARMC5
NM_024743	UGT2A3
NM_001271004	TFPI2
NM_006528	TFPI2
NM_001271003	TFPI2
NM_024745	SHCBP1
NM_001324318	SHCBP1
NM_001324319	SHCBP1
NM_024746	HHIPL2
NM_024747	HPS6
NM_001301056	VASH2
NM_024749	VASH2
NM_001136475	VASH2
NM_001136474	VASH2
NM_024753	TTC21B
NM_024756	MMRN2
NM_001145527	EHMT1
NM_024757	EHMT1
NM_024760	TLE6
NM_001143986	TLE6
NM_024761	MOB3B
NM_024762	ZNF552
NM_021908	ST7
NM_018412	ST7
NM_024764	CATSPERB
NM_024766	CAMKMT
NM_024768	EFCC1
NM_024769	CLMP
NM_001321162	METTL8
NM_001321159	METTL8
NM_001321160	METTL8
NM_001321161	METTL8
NM_001321158	METTL8
NM_001321157	METTL8
NM_001321154,NM_001321155,NM_001321156,NM_024770	METTL8
NM_001300800	NAA40
NM_024771	NAA40
NM_001319955	ZMYM1
NM_001289089	ZMYM1
NM_001289088,NM_001289090,NM_024772	ZMYM1
NM_001289091	ZMYM1
NM_001145348	KDM8
NM_024773	KDM8
NM_001076786	QSER1
NM_024775	GEMIN6
NM_024776	PEAK1
NM_001146258,NM_024779	PIP4K2C
NM_001146260	PIP4K2C
NM_001146259	PIP4K2C
NM_001093729,NM_024781	CCDC102B
NM_005435	ARHGEF5
NM_024782	NHEJ1
NM_024783	AGBL2
NM_024784	ZBTB3
NM_024785	FAM124B
NM_001122779	FAM124B
NM_001039706	CFAP69
NM_001160138	CFAP69
NM_024789	MFSD13A
NM_024790	CSPP1
NM_001291339	CSPP1
NM_024791	PDZD3
NM_001168468	PDZD3
NM_001318007	FAM57A
NM_001318006	FAM57A
NM_001318008	FAM57A
NM_024792	FAM57A
NM_024795	TM4SF20
NM_024798	SNX22
NM_001321223	NEK11
NM_001146003	NEK11
NM_001321220,NM_024800	NEK11
NM_001321224	NEK11
NM_001321221	NEK11
NM_145910	NEK11
NM_001321222	NEK11
NM_001142572	ZNF669
NM_024804	ZNF669
NM_199124	C11orf63
NM_024806	C11orf63
NM_001286746	BORA
NM_001286747	BORA
NM_024808	BORA
NM_001143850	TCTN2
NM_024809	TCTN2
NM_001257235,NM_001257239,NM_001257240,NM_001324291,NM_001324294	ALG13
NM_001257241	ALG13
NM_001257230,NM_001257234,NM_001257237	ALG13
NM_001039210	ALG13
NM_001168385	ALG13
NM_001099922	ALG13
NM_001324292	ALG13
NM_001324293	ALG13
NM_018466	ALG13
NM_001324290	ALG13
NM_001257231	ALG13
NM_024811	CPSF7
NM_001136040	CPSF7
NM_001142565	CPSF7
NM_001024372	BAALC
NM_024812	BAALC
NM_024813	RPAP2
NM_001284291	CBLL1
NM_024814	CBLL1
NM_024815	NUDT18
NM_024816	RABEP2
NM_001128631,NM_001288654,NM_001288655,NM_001321326,NM_024819	DCAKD
NM_001304797	CCDC134
NM_024821	CCDC134
NM_012256	ZNF212
NM_001146255	PODNL1
NM_001146254	PODNL1
NM_024825	PODNL1
NM_001039580	MAP9
NM_024827	HDAC11
NM_001136041	HDAC11
NM_001330636	HDAC11
NM_001167575	CAAP1
NM_024828	CAAP1
NM_024829	PLBD1
NM_001319987	RIN3
NM_024832	RIN3
NM_001321376	ZNF671
NM_001321375	ZNF671
NM_024833	ZNF671
NM_001256379	MCMBP
NM_024834	MCMBP
NM_001256378	MCMBP
NM_024835	GGNBP2
NM_024836	ZNF672
NM_024838	THNSL1
NM_001199121	RPP21
NM_001199120	RPP21
NM_024839	RPP21
NM_024840	ZNF613
NM_001031721	ZNF613
NM_001160167,NM_024841	PRR5L
NM_001160168	PRR5L
NM_001160169	PRR5L
NM_001164737	CALCR
NM_001164738,NM_001742	CALCR
NM_001256909	CYBRD1
NM_001127383	CYBRD1
NM_024843	CYBRD1
NM_001330472	NUP85
NM_001303276	NUP85
NM_024844	NUP85
NM_001317095	NAA60
NM_001317093	NAA60
NM_001317097,NM_001317098	NAA60
NM_001317094	NAA60
NM_001083600,NM_001083601,NM_024845	NAA60
NM_001317096	NAA60
NM_001301060	MORN1
NM_024848	MORN1
NM_001159707	BTNL8
NM_024850	BTNL8
NM_001159710	BTNL8
NM_001159709	BTNL8
NM_001040462	BTNL8
NM_001159708	BTNL8
NM_001350912	PYROXD1
NM_024854	PYROXD1
NM_001350913	PYROXD1
NM_024857	ATAD5
NM_024859	MAGIX
NM_001099682	MAGIX
NM_001099681	MAGIX
NM_024860	SETD6
NM_001160305	SETD6
NM_001282921	C2orf54
NM_024861	C2orf54
NM_001085437	C2orf54
NM_001300901	TCEAL4
NM_001006935,NM_001006937,NM_001305840,NM_001305841,NM_001305842,NM_024863	TCEAL4
NM_024864	MRM1
NM_024865	NANOG
NM_001297698	NANOG
NM_001253845	ADM2
NM_144722	SPEF2
NM_024867	SPEF2
NM_024871	MAP6D1
NM_001282189	UBXN8
NM_001282199	UBXN8
NM_005671	UBXN8
NM_001308235,NM_001308236	DOK3
NM_001144875	DOK3
NM_001144876	DOK3
NM_024872	DOK3
NM_001244764	TNIP3
NM_001128843	TNIP3
NM_024873	TNIP3
NM_024874	KIAA0319L
NM_024875	SYNPO2L
NM_001114133	SYNPO2L
NM_024876	COQ8B
NM_001142555	COQ8B
NM_033655	CNTNAP3
NM_024881	SLC35E1
NM_006766	KAT6A
NM_001305878	KAT6A
NM_030895	ZNF696
NM_024884	L2HGDH
NM_024886	C10orf95
NM_024887	DHDDS
NM_001243565	DHDDS
NM_001243564	DHDDS
NM_001319959	DHDDS
NM_205861	DHDDS
NM_001270366	PLPPR3
NM_024888	PLPPR3
NM_001193434,NM_001193435	PLEKHS1
NM_024889	PLEKHS1
NM_182601	PLEKHS1
NM_001261392	NOL10
NM_024894	NOL10
NM_001261394	NOL10
NM_024895	PDZD7
NM_001195263	PDZD7
NM_001351044	PDZD7
NM_001272108	PAQR6
NM_001272105	PAQR6
NM_001272107	PAQR6
NM_001272106	PAQR6
NM_001272104,NM_198406	PAQR6
NM_001272109,NM_001272110,NM_001272111,NM_001272112,NM_001272113	PAQR6
NM_024897	PAQR6
NM_001290331	DENND1C
NM_024898	DENND1C
NM_001271989	CEP76
NM_024899	CEP76
NM_001287437	JADE1
NM_001287441,NM_024900	JADE1
NM_001287439,NM_001287440,NM_001287442,NM_001287443,NM_199320	JADE1
NM_001304944,NM_024902	DNAJC22
NM_024906	SCD5
NM_001037582	SCD5
NM_001167941	WDR76
NM_024908	WDR76
NM_024911	WLS
NM_001002292	WLS
NM_001193334	WLS
NM_030824	ZNF442
NM_001330593	GRHL2
NM_024915	GRHL2
NM_001167971	TRMT2B
NM_001167970,NM_001167972,NM_024917	TRMT2B
NM_001145318	DSN1
NM_001145315,NM_001145316,NM_024918	DSN1
NM_001145317	DSN1
NM_024921	POF1B
NM_001307940	POF1B
NM_153366	SVEP1
NM_024927	PLEKHH3
NM_024928	STN1
NM_001297617	ELOVL7
NM_001297618	ELOVL7
NM_001104558,NM_024930	ELOVL7
NM_001115116	ANKRD53
NM_024933	ANKRD53
NM_001291904	LOC79999
NM_033139	CALD1
NM_033157	CALD1
NM_004342	CALD1
NM_033138	CALD1
NM_033140	CALD1
NM_005672	PSCA
NM_001142966	GREB1L
NM_014801	PCNX2
NM_001328607	PCNX2
NM_024939	ESRP2
NM_024940	DOCK5
NM_001322810	DOCK5
NM_001243737	TRAPPC13
NM_024941	TRAPPC13
NM_001093756	TRAPPC13
NM_001093755	TRAPPC13
NM_024942	C10orf88
NM_024945	RMI1
NM_024946	FAM192A
NM_024948	MINDY3
NM_001318330	MINDY3
NM_001102366,NM_001102367,NM_001286471,NM_024952	C14orf159
NM_001102369	C14orf159
NM_001102368,NM_001286470	C14orf159
NM_001286472	C14orf159
NM_001286473	C14orf159
NM_024953	NAA25
NM_024954	UBTD1
NM_001102371,NM_024955	FOXRED2
NM_001347008,NM_001347009,NM_001347010,NM_001347011,NM_001347012,NM_001347013	TMEM62
NM_001347033	TMEM62
NM_001347004,NM_001347005,NM_001347006,NM_001347007	TMEM62
NM_001347032	TMEM62
NM_001347019,NM_001347020,NM_001347021,NM_001347023	TMEM62
NM_001347030	TMEM62
NM_001347017,NM_001347018	TMEM62
NM_001347024,NM_001347025,NM_001347026,NM_001347027,NM_001347028,NM_001347029	TMEM62
NM_001347031	TMEM62
NM_001347014,NM_001347015,NM_001347016	TMEM62
NM_001347034	TMEM62
NM_024956	TMEM62
NM_001309242	MYO15B
NM_001323680,NM_001323681,NM_001323682,NM_001323683,NM_001323684,NM_001323685,NM_024958	NRSN2
NM_001323679	NRSN2
NM_024959	SLC8B1
NM_001330466	SLC8B1
NM_001324191,NM_024960,NM_153640	PANK2
NM_001324193	PANK2
NM_153638	PANK2
NM_001324192	PANK2
NM_001198999,NM_020858	SEMA6D
NM_153616	SEMA6D
NM_153618	SEMA6D
NM_153619	SEMA6D
NM_024966	SEMA6D
NM_153617	SEMA6D
NM_001300843	ZNF556
NM_024967	ZNF556
NM_001172173,NM_024969	CSRNP3
NM_206948	TRPM3
NM_024971	TRPM3
NM_020952	TRPM3
NM_206945	TRPM3
NM_206944	TRPM3
NM_001007470	TRPM3
NM_001007471	TRPM3
NM_206946	TRPM3
NM_206947	TRPM3
NM_024974	FAM106A
NM_024980	GPR157
NM_024989	PGAP1
NM_001321100	PGAP1
NM_001321099	PGAP1
NM_001282928	LRRTM4
NM_024993	LRRTM4
NM_001134745,NM_001282924	LRRTM4
NM_001330370	LRRTM4
NM_001256160	ATF7IP2
NM_024997	ATF7IP2
NM_025003	ADAMTS20
NM_025004	CCDC15
NM_001348022,NM_025027	ZNF606
NM_001348023,NM_001348024	ZNF606
NM_001348025	ZNF606
NM_025031	C7orf69
NM_001302627	C7orf69
NM_006888	CALM1
NM_030613	ZFP2
NM_025040	ZNF614
NM_025041	C3orf36
NM_001080512	BICC1
NM_025045	BAIAP2L2
NM_025047	ARL14
NM_001286497	PIF1
NM_001286499	PIF1
NM_001286496,NM_025049	PIF1
NM_001282883	MAP3K19
NM_001018044	MAP3K19
NM_025052	MAP3K19
NM_001018047	MAP3K19
NM_001321177	MAP3K19
NM_001018046	MAP3K19
NM_025054	VCPIP1
NM_182791	CCDC33
NM_025055	CCDC33
NM_001287181	CCDC33
NM_025057	BBOF1
NM_001282379	TRIM46
NM_001256599	TRIM46
NM_025058	TRIM46
NM_001256601	TRIM46
NM_001256600	TRIM46
NM_001282378	TRIM46
NM_025059	CCDC170
NM_006981	NR4A3
NM_173199	NR4A3
NM_173200	NR4A3
NM_001268285	LRRC8E
NM_001268284,NM_025061	LRRC8E
NM_001163629	MROH9
NM_025063	MROH9
NM_025065	RPF1
NM_025072	PTGES2
NM_001256335,NM_198938	PTGES2
NM_025073	SIKE1
NM_001102396	SIKE1
NM_025074	FRAS1
NM_001166133	FRAS1
NM_001285387,NM_001285404	THOC7
NM_025075	THOC7
NM_001146345	PQLC1
NM_025078	PQLC1
NM_001146343	PQLC1
NM_001323550,NM_025079	ZC3H12A
NM_001323551	ZC3H12A
NM_001083926,NM_025080	ASRGL1
NM_025082	CENPT
NM_057175	NAA15
NM_001286791	CWH43
NM_025087	CWH43
NM_025092	PGGHG
NM_001190467	PRR36
NM_001319306	ABHD18
NM_001319307	ABHD18
NM_001319305	ABHD18
NM_025099	CTC1
NM_001099222,NM_001099223,NM_025103	IFT74
NM_001099224	IFT74
NM_001349928	IFT74
NM_145663	DBF4B
NM_025104	DBF4B
NM_025107	MYCT1
NM_025114	CEP290
NM_001102401,NM_001265581,NM_025115	TTI2
NM_001330505	TTI2
NM_007371	BRD3
NM_001078651	TMEM134
NM_001078650	TMEM134
NM_025124	TMEM134
NM_001270368,NM_001270369	TMEM254
NM_001270370	TMEM254
NM_001270374	TMEM254
NM_001270372,NM_001270373	TMEM254
NM_001270371	TMEM254
NM_001270367	TMEM254
NM_025125	TMEM254
NM_025126	RNF34
NM_001256858	RNF34
NM_194271	RNF34
NM_001350283	MUS81
NM_025128	MUS81
NM_025129	FUZ
NM_001171937	FUZ
NM_025130	HKDC1
NM_001190274	FBXO11
NM_025133	FBXO11
NM_001308319	CHD9
NM_025134	CHD9
NM_025135	FHOD3
NM_001281740	FHOD3
NM_001281739	FHOD3
NM_025137	SPG11
NM_001160227	SPG11
NM_025138	PROSER1
NM_001318325	NUP214
NM_005085	NUP214
NM_001318324	NUP214
NM_001271466	ARMC9
NM_001291656,NM_025139	ARMC9
NM_025145	CFAP43
NM_001308445	NAA50
NM_025146	NAA50
NM_001320819	COQ10B
NM_001320820	COQ10B
NM_001320818	COQ10B
NM_025147	COQ10B
NM_014564	LHX3
NM_178138	LHX3
NM_001288969	ACSF2
NM_001288971,NM_001288972	ACSF2
NM_025149	ACSF2
NM_001288968	ACSF2
NM_001288970	ACSF2
NM_001002814	RAB11FIP1
NM_025151	RAB11FIP1
NM_001267803,NM_001267804,NM_001267805	PAAF1
NM_001267806	PAAF1
NM_025155	PAAF1
NM_001126340,NM_001271818,NM_032831	ORAI2
NM_001271819	ORAI2
NM_001040451,NM_001040452	RUFY1
NM_025158	RUFY1
NM_025159	CXorf21
NM_025160	WDR26
NM_001115113	WDR26
NM_025161	FAAP100
NM_025165	ELL3
NM_024870	PREX2
NM_025170	PREX2
NM_025180	CEP63
NM_001042383	CEP63
NM_001042384	CEP63
NM_001042400	CEP63
NM_001320543	C16orf70
NM_001320540,NM_001320541,NM_001320542,NM_025187	C16orf70
NM_025189	ZNF430
NM_001172671	ZNF430
NM_025191	EDEM3
NM_001319960	EDEM3
NM_001324282	STAM
NM_001324283,NM_001324284,NM_001324285	STAM
NM_001324286	STAM
NM_001324288,NM_001324289	STAM
NM_001324287	STAM
NM_003473	STAM
NM_025194	ITPKC
NM_173050	SCUBE1
NM_001195627	MLLT10
NM_001195628,NM_001195630,NM_001324296	MLLT10
NM_001324297	MLLT10
NM_004641	MLLT10
NM_001195626	MLLT10
NM_001081	CUBN
NM_001033050,NM_025198	MTERF2
NM_005436	CCDC6
NM_001195059	PLEKHO2
NM_025201	PLEKHO2
NM_001308395	EFHD1
NM_001243252	EFHD1
NM_025202	EFHD1
NM_001320484	TRABD
NM_001320485,NM_001320487,NM_025204	TRABD
NM_001320488	TRABD
NM_025205	MED28
NM_201398	FLAD1
NM_001184891	FLAD1
NM_025207	FLAD1
NM_001184892	FLAD1
NM_001142644	SPHKAP
NM_030623	SPHKAP
NM_001145260	NCOA4
NM_001145261	NCOA4
NM_001145262,NM_001145263,NM_005437	NCOA4
NM_025208	PDGFD
NM_033135	PDGFD
NM_030624	KLHL15
NM_030625	TET1
NM_001282391	EPC1
NM_001272004	EPC1
NM_001272019	EPC1
NM_025209	EPC1
NM_025210	PPP1R2P9
NM_001242894,NM_024493	ZKSCAN3
NM_001242895	ZKSCAN3
NM_025211	GKAP1
NM_001135953	GKAP1
NM_025212	CXXC4
NM_001258248,NM_199262	SP6
NM_001288965	CEP70
NM_001288966	CEP70
NM_001320599	CEP70
NM_001288964	CEP70
NM_001320600	CEP70
NM_001320598,NM_024491	CEP70
NM_001288967	CEP70
NM_001143829,NM_025214	CCDC68
NM_025215	PUS1
NM_001002019,NM_001002020	PUS1
NM_172027	ABTB1
NM_032548	ABTB1
NM_025216	WNT10A
NM_025217	ULBP2
NM_001317089	ULBP1
NM_025218	ULBP1
NM_147182	KCNIP4
NM_025221	KCNIP4
NM_001035004	KCNIP4
NM_147181	KCNIP4
NM_001035003	KCNIP4
NM_147183	KCNIP4
NM_025222	WDR82
NM_025225	PNPLA3
NM_152707	SLC25A16
NM_001324313	SLC25A16
NM_001324317	SLC25A16
NM_001324312	SLC25A16
NM_001324314,NM_001324315	SLC25A16
NM_025227	BPIFB2
NM_001320143,NM_025228	TRAF3IP3
NM_001287754	TRAF3IP3
NM_001320144	TRAF3IP3
NM_001271539	SEL1L2
NM_001163484,NM_025230	DCAF11
NM_181357	DCAF11
NM_001320555,NM_025231	ZSCAN16
NM_001320558	ZSCAN16
NM_001320556	ZSCAN16
NM_001320557	ZSCAN16
NM_001316964	REEP4
NM_001316965	REEP4
NM_025232	REEP4
NM_001042529,NM_025233	COASY
NM_001042532	COASY
NM_001303247,NM_025234	WDR61
NM_001303248	WDR61
NM_025235	TNKS2
NM_025236	RNF39
NM_170769	RNF39
NM_001324336,NM_001324337,NM_007373	SHOC2
NM_001269039	SHOC2
NM_025239	PDCD1LG2
NM_001329629	CD276
NM_001329628,NM_025240	CD276
NM_001024736	CD276
NM_001143994	RASSF7
NM_003475	RASSF7
NM_001143993	RASSF7
NM_003476	CSRP3
NM_001305625,NM_001305626	CALM2
NM_001305624	CALM2
NM_001743	CALM2
NM_001166158	PDHX
NM_003477	PDHX
NM_001135024	PDHX
NM_005438	FOSL1
NM_001300844	FOSL1
NM_001300856	FOSL1
NM_001300857	FOSL1
NM_001300855	FOSL1
NM_003478	CUL5
NM_001171091	UBXN6
NM_025241	UBXN6
NM_025243	SLC19A3
NM_001349013,NM_001349014	TSGA10
NM_001349012,NM_025244,NM_182911	TSGA10
NM_001317950,NM_030767	AKNA
NM_001317952	AKNA
NM_001097599,NM_001097600,NM_025246	SLC35G2
NM_025248	SRCIN1
NM_001145304	KIAA1683
NM_025249	KIAA1683
NM_001145305	KIAA1683
NM_025250	TTYH3
NM_001308207,NM_001308208	ARHGAP39
NM_025251	ARHGAP39
NM_080391	PTP4A2
NM_001195100	PTP4A2
NM_001195101	PTP4A2
NM_001316349	THSD7B
NM_025258	VWA7
NM_138275	MPIG6B
NM_138273	MPIG6B
NM_138274	MPIG6B
NM_138272	MPIG6B
NM_025260	MPIG6B
NM_138277	MPIG6B
NM_020638	FGF23
NM_025262	LY6G5C
NM_001077497	PRR3
NM_025263	PRR3
NM_001321469	THUMPD2
NM_001321475	THUMPD2
NM_001321474	THUMPD2
NM_001321468	THUMPD2
NM_001321477,NM_001321478,NM_001321479,NM_001321480,NM_001321481	THUMPD2
NM_025264	THUMPD2
NM_001321470	THUMPD2
NM_001261434	AARSD1
NM_001174101,NM_001174102,NM_030567	PRR7
NM_001251874	KHDC1
NM_030568	KHDC1
NM_001297710	MFAP5
NM_001297711	MFAP5
NM_001297712	MFAP5
NM_003480	MFAP5
NM_001297709	MFAP5
NM_001001851	ITIH5
NM_030569	ITIH5
NM_032817	ITIH5
NM_030571	NDFIP1
NM_001008695,NM_030573	THAP7
NM_181900	STARD5
NM_001029885	CPTP
NM_030576	LIMD2
NM_030578	B9D2
NM_030579	CYB5B
NM_030580	ZNF34
NM_001286770	ZNF34
NM_001286769	ZNF34
NM_003481	USP5
NM_001098536	USP5
NM_130444	COL18A1
NM_130445	COL18A1
NM_030582	COL18A1
NM_030628	INTS5
NM_198390	CMIP
NM_030629	CMIP
NM_001329921,NM_001329923,NM_001329924,NM_001329925,NM_001329926	CALM3
NM_001329922,NM_005184	CALM3
NM_030632	ASXL3
NM_001145314	CEP44
NM_001040157	CEP44
NM_001077195,NM_030634	ZNF436
NM_005086	SSPN
NM_001135823	SSPN
NM_030636	EEPD1
NM_001160148	DDHD1
NM_030637	DDHD1
NM_001160147	DDHD1
NM_001142524,NM_001142525,NM_001142526,NM_001142527,NM_001142528,NM_001142529,NM_001142530,NM_030639	BHLHB9
NM_030640	DUSP16
NM_053023	ZFP91
NM_001197051	ZFP91
NM_030641	APOL6
NM_030642	APOL5
NM_145660	APOL4
NM_030643	APOL4
NM_145641,NM_145642	APOL3
NM_145640	APOL3
NM_014349,NM_030644,NM_145639	APOL3
NM_152232	TAS1R2
NM_138697	TAS1R1
NM_177540	TAS1R1
NM_003482	KMT2D
NM_030645	SH3BP5L
NM_001322462,NM_001322463	SH3BP5L
NM_001322464	SH3BP5L
NM_001080423	GRIP2
